date,Inflation,Labour,Financial,Monetary,Real,country,RECESSION
2007-05-01,30.0,36.666666666666664,54.58333333333333,64.28571428571429,44.583333333333336,JPN,0
2007-06-01,19.583333333333332,44.166666666666664,16.25,91.25,67.91666666666667,FRA,0
2007-06-01,32.916666666666664,2.083333333333333,19.583333333333332,95.0,5.0,DEU,0
2007-06-01,10.416666666666668,72.5,7.5,83.75,75.83333333333333,USA,0
2007-06-01,,20.0,8.75,74.58333333333333,12.5,AUS,0
2007-06-01,35.833333333333336,65.41666666666667,4.166666666666666,90.47619047619048,82.08333333333333,GBR,0
2007-06-01,18.75,33.33333333333333,65.41666666666667,60.0,56.25,JPN,0
2007-06-01,,85.41666666666666,21.666666666666668,71.25,87.08333333333333,CAN,0
2007-07-01,20.0,57.91666666666667,7.5,96.6824644549763,73.75,GBR,0
2007-07-01,32.5,44.166666666666664,70.83333333333334,56.25,73.75,JPN,0
2007-07-01,,69.58333333333333,25.416666666666664,77.91666666666667,83.33333333333334,CAN,0
2007-07-01,,31.666666666666664,7.916666666666666,75.83333333333333,20.833333333333336,AUS,0
2007-07-01,10.0,80.0,16.25,85.41666666666666,88.75,USA,0
2007-07-01,40.833333333333336,7.5,23.75,95.0,10.833333333333334,DEU,0
2007-07-01,17.5,25.0,20.0,91.66666666666666,21.25,FRA,0
2007-08-01,25.0,33.75,76.25,88.23529411764706,49.166666666666664,JPN,0
2007-08-01,,64.58333333333334,29.166666666666668,71.66666666666667,76.66666666666667,CAN,0
2007-08-01,59.166666666666664,18.333333333333332,35.41666666666667,98.33333333333333,43.75,DEU,0
2007-08-01,22.083333333333332,33.33333333333333,26.25,97.5,42.083333333333336,FRA,0
2007-08-01,,59.166666666666664,6.666666666666667,90.0,55.833333333333336,AUS,0
2007-08-01,8.333333333333332,66.66666666666666,21.666666666666668,92.91666666666667,71.66666666666667,USA,0
2007-08-01,14.166666666666666,59.166666666666664,13.333333333333334,100.0,76.66666666666667,GBR,0
2007-09-01,22.083333333333332,43.75,75.0,72.22222222222221,49.583333333333336,JPN,0
2007-09-01,,62.5,6.25,94.58333333333333,64.16666666666667,AUS,0
2007-09-01,58.333333333333336,47.5,35.41666666666667,97.08333333333333,72.5,FRA,0
2007-09-01,21.25,69.16666666666667,23.333333333333332,100.0,90.83333333333333,GBR,0
2007-09-01,88.33333333333333,5.833333333333333,39.166666666666664,96.66666666666667,6.25,DEU,0
2007-09-01,75.83333333333333,81.25,29.166666666666668,68.75,82.91666666666667,USA,0
2007-09-01,,53.333333333333336,33.33333333333333,61.66666666666667,66.66666666666666,CAN,0
2007-10-01,,76.25,36.666666666666664,59.166666666666664,81.25,CAN,0
2007-10-01,89.16666666666667,5.833333333333333,45.416666666666664,93.75,6.25,DEU,0
2007-10-01,30.833333333333336,52.916666666666664,40.416666666666664,97.19626168224299,58.333333333333336,GBR,0
2007-10-01,,70.83333333333334,6.666666666666667,87.08333333333333,40.833333333333336,AUS,0
2007-10-01,96.66666666666667,80.0,37.916666666666664,10.0,77.08333333333334,USA,0
2007-10-01,68.33333333333333,56.666666666666664,67.5,63.1578947368421,79.16666666666666,JPN,0
2007-10-01,77.5,40.0,42.083333333333336,89.16666666666667,47.083333333333336,FRA,0
2007-11-01,16.666666666666664,53.75,63.33333333333333,99.53488372093024,74.58333333333333,GBR,0
2007-11-01,82.91666666666667,12.5,47.5,94.58333333333333,17.083333333333332,DEU,0
2007-11-01,85.0,46.666666666666664,59.583333333333336,45.0,59.166666666666664,JPN,0
2007-11-01,,87.91666666666667,40.0,65.0,95.41666666666667,CAN,0
2007-11-01,92.08333333333333,79.16666666666666,47.5,29.166666666666668,80.83333333333333,USA,0
2007-11-01,75.83333333333333,39.166666666666664,52.916666666666664,89.58333333333334,44.166666666666664,FRA,0
2007-11-01,,71.66666666666667,12.083333333333334,97.91666666666666,35.0,AUS,0
2007-12-01,,47.91666666666667,24.166666666666668,97.91666666666666,27.916666666666668,AUS,0
2007-12-01,80.83333333333333,93.75,52.083333333333336,52.916666666666664,95.0,USA,1
2007-12-01,87.08333333333333,46.25,50.0,38.095238095238095,61.66666666666667,JPN,0
2007-12-01,81.66666666666667,27.916666666666668,49.166666666666664,95.41666666666667,52.916666666666664,DEU,0
2007-12-01,,95.0,45.83333333333333,61.25000000000001,97.91666666666666,CAN,0
2007-12-01,74.58333333333333,45.0,60.416666666666664,90.83333333333333,77.08333333333334,FRA,0
2007-12-01,18.333333333333332,53.333333333333336,83.75,98.61111111111111,74.16666666666667,GBR,0
2008-01-01,65.83333333333333,4.583333333333333,52.916666666666664,92.5,1.6666666666666667,DEU,0
2008-01-01,84.16666666666667,27.083333333333332,67.91666666666667,79.58333333333333,46.25,FRA,0
2008-01-01,29.166666666666668,50.416666666666664,91.25,88.94009216589862,70.41666666666667,GBR,0
2008-01-01,92.08333333333333,88.33333333333333,58.333333333333336,12.5,90.41666666666667,USA,1
2008-01-01,,65.0,46.666666666666664,94.16666666666667,57.49999999999999,AUS,0
2008-01-01,97.91666666666666,35.41666666666667,42.5,0.0,17.5,JPN,0
2008-01-01,,82.5,47.5,55.41666666666667,87.91666666666667,CAN,0
2008-02-01,2.083333333333333,38.75,37.916666666666664,100.0,14.583333333333334,JPN,1
2008-02-01,,39.166666666666664,67.91666666666667,100.0,65.83333333333333,AUS,0
2008-02-01,82.91666666666667,90.83333333333333,61.25000000000001,8.333333333333332,94.16666666666667,USA,1
2008-02-01,64.58333333333334,2.083333333333333,58.333333333333336,90.83333333333333,0.4166666666666667,DEU,0
2008-02-01,37.916666666666664,16.666666666666664,95.41666666666667,82.11009174311926,15.833333333333332,GBR,0
2008-02-01,,81.66666666666667,43.333333333333336,41.25,82.5,CAN,0
2008-02-01,88.33333333333333,25.0,75.41666666666667,67.91666666666667,52.083333333333336,FRA,0
2008-03-01,63.33333333333333,30.416666666666664,65.41666666666667,95.0,44.583333333333336,DEU,0
2008-03-01,86.25,40.833333333333336,79.58333333333333,78.33333333333333,81.66666666666667,FRA,0
2008-03-01,30.416666666666664,69.58333333333333,97.91666666666666,93.60730593607306,90.0,GBR,0
2008-03-01,,92.08333333333333,42.5,14.583333333333334,96.66666666666667,CAN,0
2008-03-01,,80.0,79.16666666666666,100.0,85.0,AUS,0
2008-03-01,76.25,94.58333333333333,66.66666666666666,12.916666666666668,96.25,USA,1
2008-03-01,2.083333333333333,42.5,38.75,100.0,47.5,JPN,1
2008-04-01,83.75,24.583333333333332,84.58333333333333,80.41666666666667,22.916666666666664,FRA,0
2008-04-01,97.5,50.0,44.166666666666664,0.0,42.083333333333336,JPN,1
2008-04-01,78.75,93.75,72.08333333333333,10.0,96.66666666666667,USA,1
2008-04-01,58.333333333333336,18.75,98.75,81.81818181818183,12.083333333333334,GBR,1
2008-04-01,,90.0,49.583333333333336,20.833333333333336,93.33333333333333,CAN,0
2008-04-01,34.583333333333336,1.6666666666666667,78.75,97.08333333333333,0.4166666666666667,DEU,1
2008-04-01,,72.91666666666666,82.91666666666667,99.58333333333333,42.916666666666664,AUS,0
2008-05-01,54.58333333333333,23.333333333333332,90.41666666666667,94.16666666666667,24.583333333333332,DEU,1
2008-05-01,78.75,94.16666666666667,79.16666666666666,5.833333333333333,93.75,USA,1
2008-05-01,78.75,79.58333333333333,100.0,60.633484162895925,90.83333333333333,GBR,1
2008-05-01,90.41666666666667,76.25,92.08333333333333,67.5,94.58333333333333,FRA,1
2008-05-01,97.08333333333333,54.166666666666664,52.916666666666664,0.0,50.83333333333333,JPN,1
2008-05-01,,90.41666666666667,62.5,27.500000000000004,90.83333333333333,CAN,0
2008-05-01,,89.16666666666667,85.0,98.75,70.0,AUS,0
2008-06-01,87.91666666666667,95.41666666666667,85.41666666666666,2.083333333333333,95.0,USA,1
2008-06-01,,89.58333333333334,77.91666666666667,25.0,90.0,CAN,0
2008-06-01,2.5,62.083333333333336,66.66666666666666,92.5925925925926,58.333333333333336,JPN,1
2008-06-01,88.33333333333333,88.75,100.0,45.4954954954955,92.91666666666667,GBR,1
2008-06-01,66.66666666666666,19.583333333333332,95.83333333333334,90.0,15.416666666666668,DEU,1
2008-06-01,,87.5,88.75,97.08333333333333,75.83333333333333,AUS,0
2008-06-01,88.75,75.41666666666667,96.25,64.16666666666667,89.58333333333334,FRA,1
2008-07-01,,91.66666666666666,98.33333333333333,96.66666666666667,84.16666666666667,AUS,0
2008-07-01,,88.33333333333333,93.75,13.750000000000002,80.41666666666667,CAN,0
2008-07-01,98.33333333333333,81.25,100.0,4.0358744394618835,62.083333333333336,GBR,1
2008-07-01,90.83333333333333,73.75,97.91666666666666,62.083333333333336,87.91666666666667,FRA,1
2008-07-01,97.08333333333333,39.166666666666664,82.08333333333333,0.0,6.25,JPN,1
2008-07-01,94.58333333333333,97.08333333333333,92.91666666666667,1.25,96.66666666666667,USA,1
2008-07-01,63.74999999999999,27.083333333333332,97.5,90.0,34.583333333333336,DEU,1
2008-08-01,,90.0,100.0,85.83333333333333,92.91666666666667,AUS,0
2008-08-01,2.9166666666666665,76.25,96.66666666666667,89.65517241379311,77.5,JPN,1
2008-08-01,96.66666666666667,97.91666666666666,100.0,0.8333333333333334,97.08333333333333,USA,1
2008-08-01,83.75,71.66666666666667,98.75,67.91666666666667,83.33333333333334,FRA,1
2008-08-01,,91.25,100.0,25.833333333333336,88.33333333333333,CAN,0
2008-08-01,98.33333333333333,97.08333333333333,100.0,2.6785714285714284,95.0,GBR,1
2008-08-01,55.833333333333336,26.666666666666668,98.33333333333333,90.41666666666667,36.25,DEU,1
2008-09-01,3.3333333333333335,60.0,100.0,80.0,67.91666666666667,JPN,1
2008-09-01,,94.16666666666667,100.0,17.916666666666668,89.58333333333334,CAN,0
2008-09-01,21.25,37.916666666666664,100.0,92.5,79.16666666666666,DEU,1
2008-09-01,,93.33333333333333,100.0,82.91666666666667,83.75,AUS,0
2008-09-01,73.75,80.41666666666667,100.0,77.08333333333334,90.41666666666667,FRA,1
2008-09-01,83.75,97.08333333333333,100.0,24.166666666666668,96.66666666666667,USA,1
2008-09-01,99.16666666666667,95.83333333333334,100.0,2.666666666666667,76.25,GBR,1
2008-10-01,32.083333333333336,98.33333333333333,100.0,70.41666666666667,96.25,USA,1
2008-10-01,,90.83333333333333,100.0,2.083333333333333,81.25,CAN,0
2008-10-01,92.5,38.333333333333336,100.0,29.03225806451613,35.0,JPN,1
2008-10-01,12.916666666666668,63.33333333333333,100.0,97.5,97.08333333333333,DEU,1
2008-10-01,51.24999999999999,93.75,100.0,85.83333333333333,95.83333333333334,FRA,1
2008-10-01,93.75,95.83333333333334,99.16666666666667,54.424778761061944,60.0,GBR,1
2008-10-01,,96.66666666666667,100.0,31.666666666666664,97.5,AUS,0
2008-11-01,80.0,92.5,100.0,34.375,95.0,JPN,1
2008-11-01,,99.16666666666667,100.0,8.75,97.91666666666666,CAN,1
2008-11-01,,98.75,100.0,0.0,99.16666666666667,AUS,0
2008-11-01,13.333333333333334,99.58333333333333,100.0,70.41666666666667,99.58333333333333,FRA,1
2008-11-01,90.83333333333333,100.0,98.33333333333333,0.881057268722467,96.66666666666667,GBR,1
2008-11-01,5.0,89.16666666666667,100.0,85.41666666666666,99.58333333333333,DEU,1
2008-11-01,2.9166666666666665,98.75,100.0,53.75,96.66666666666667,USA,1
2008-12-01,,98.33333333333333,100.0,0.4166666666666667,97.08333333333333,AUS,0
2008-12-01,67.08333333333333,97.91666666666666,97.5,0.0,82.5,GBR,1
2008-12-01,72.08333333333333,100.0,100.0,33.33333333333333,100.0,JPN,1
2008-12-01,,99.58333333333333,99.58333333333333,2.083333333333333,96.66666666666667,CAN,1
2008-12-01,5.0,93.33333333333333,99.16666666666667,48.333333333333336,99.58333333333333,DEU,1
2008-12-01,0.4166666666666667,99.16666666666667,99.58333333333333,61.25000000000001,99.58333333333333,USA,1
2008-12-01,10.416666666666668,99.58333333333333,99.58333333333333,40.833333333333336,99.16666666666667,FRA,1
2009-01-01,,100.0,98.75,2.083333333333333,100.0,CAN,1
2009-01-01,58.333333333333336,100.0,96.66666666666667,0.0,97.08333333333333,GBR,1
2009-01-01,,100.0,99.58333333333333,0.0,97.91666666666666,AUS,0
2009-01-01,60.416666666666664,99.58333333333333,99.58333333333333,32.35294117647059,100.0,JPN,1
2009-01-01,9.583333333333334,100.0,98.33333333333333,18.333333333333332,99.58333333333333,FRA,1
2009-01-01,5.0,97.08333333333333,98.33333333333333,25.0,100.0,DEU,1
2009-01-01,0.8333333333333334,100.0,99.16666666666667,55.41666666666667,100.0,USA,1
2009-02-01,56.666666666666664,100.0,94.16666666666667,0.0,99.58333333333333,GBR,1
2009-02-01,10.0,100.0,95.83333333333334,8.333333333333332,99.58333333333333,FRA,1
2009-02-01,2.5,100.0,98.33333333333333,61.25000000000001,99.58333333333333,USA,1
2009-02-01,,100.0,97.91666666666666,2.5,100.0,CAN,1
2009-02-01,,100.0,98.75,0.0,97.91666666666666,AUS,0
2009-02-01,5.833333333333333,96.66666666666667,95.83333333333334,7.5,99.58333333333333,DEU,1
2009-02-01,58.333333333333336,100.0,98.75,31.428571428571427,100.0,JPN,1
2009-03-01,0.4166666666666667,99.58333333333333,97.5,67.08333333333333,99.58333333333333,USA,1
2009-03-01,,100.0,97.5,0.4166666666666667,98.75,AUS,0
2009-03-01,55.833333333333336,99.58333333333333,97.91666666666666,30.555555555555557,99.16666666666667,JPN,1
2009-03-01,42.916666666666664,99.16666666666667,87.08333333333333,0.4329004329004329,91.25,GBR,1
2009-03-01,8.75,99.58333333333333,91.25,5.0,98.33333333333333,FRA,1
2009-03-01,5.0,92.5,93.33333333333333,2.5,97.91666666666666,DEU,1
2009-03-01,,99.58333333333333,97.08333333333333,7.916666666666666,99.16666666666667,CAN,1
2009-04-01,0.0,99.16666666666667,90.83333333333333,62.083333333333336,98.75,USA,1
2009-04-01,5.416666666666667,97.08333333333333,87.5,1.25,99.16666666666667,DEU,1
2009-04-01,10.0,99.58333333333333,70.41666666666667,1.293103448275862,97.08333333333333,GBR,1
2009-04-01,8.75,100.0,77.5,4.583333333333333,99.58333333333333,FRA,1
2009-04-01,,99.16666666666667,96.66666666666667,0.8333333333333334,99.16666666666667,AUS,0
2009-04-01,58.333333333333336,100.0,97.08333333333333,24.324324324324326,99.58333333333333,JPN,0
2009-04-01,,99.58333333333333,83.33333333333334,3.75,100.0,CAN,1
2009-05-01,,99.58333333333333,57.91666666666667,0.0,99.58333333333333,CAN,1
2009-05-01,8.75,98.33333333333333,61.66666666666667,4.583333333333333,97.08333333333333,FRA,1
2009-05-01,,98.75,82.91666666666667,0.4166666666666667,96.25,AUS,0
2009-05-01,5.0,99.16666666666667,31.666666666666664,1.7167381974248928,97.5,GBR,1
2009-05-01,36.666666666666664,98.75,89.16666666666667,23.684210526315788,97.91666666666666,JPN,0
2009-05-01,0.0,100.0,79.58333333333333,52.5,100.0,USA,1
2009-05-01,5.0,90.41666666666667,67.08333333333333,1.25,96.25,DEU,1
2009-06-01,30.833333333333336,98.33333333333333,72.5,28.205128205128204,97.08333333333333,JPN,0
2009-06-01,0.4166666666666667,97.91666666666666,67.08333333333333,40.0,97.91666666666666,USA,1
2009-06-01,,98.75,25.833333333333336,0.0,98.75,CAN,0
2009-06-01,5.416666666666667,96.66666666666667,42.916666666666664,1.25,97.5,DEU,1
2009-06-01,0.0,97.91666666666666,12.083333333333334,2.1367521367521367,93.33333333333333,GBR,1
2009-06-01,,98.33333333333333,51.24999999999999,0.0,85.41666666666666,AUS,0
2009-06-01,8.75,97.91666666666666,44.583333333333336,4.583333333333333,96.66666666666667,FRA,1
2009-07-01,30.416666666666664,100.0,53.75,27.500000000000004,97.08333333333333,JPN,0
2009-07-01,0.0,96.66666666666667,7.083333333333333,2.127659574468085,94.16666666666667,GBR,1
2009-07-01,0.4166666666666667,95.41666666666667,51.66666666666667,42.083333333333336,91.66666666666666,USA,0
2009-07-01,,97.91666666666666,5.416666666666667,1.6666666666666667,97.5,CAN,0
2009-07-01,,97.5,23.333333333333332,0.8333333333333334,83.75,AUS,0
2009-07-01,5.0,86.66666666666667,23.333333333333332,1.25,90.83333333333333,DEU,0
2009-07-01,8.75,97.08333333333333,29.583333333333332,4.583333333333333,95.83333333333334,FRA,0
2009-08-01,,96.66666666666667,7.5,2.5,58.333333333333336,AUS,0
2009-08-01,0.0,94.58333333333333,5.0,2.9661016949152543,89.58333333333334,GBR,1
2009-08-01,5.833333333333333,89.58333333333334,17.083333333333332,1.25,91.66666666666666,DEU,0
2009-08-01,,97.08333333333333,0.0,1.6666666666666667,96.25,CAN,0
2009-08-01,2.9166666666666665,92.08333333333333,34.583333333333336,39.58333333333333,88.33333333333333,USA,0
2009-08-01,28.749999999999996,97.08333333333333,41.25,34.146341463414636,92.08333333333333,JPN,0
2009-08-01,10.0,96.25,21.666666666666668,4.583333333333333,91.25,FRA,0
2009-09-01,0.0,95.0,4.166666666666666,3.375527426160337,93.33333333333333,GBR,1
2009-09-01,4.166666666666666,91.66666666666666,28.749999999999996,32.083333333333336,87.5,USA,0
2009-09-01,29.166666666666668,95.83333333333334,30.833333333333336,35.714285714285715,87.08333333333333,JPN,0
2009-09-01,,94.58333333333333,2.9166666666666665,2.9166666666666665,53.75,AUS,0
2009-09-01,10.0,96.25,16.25,4.583333333333333,90.83333333333333,FRA,0
2009-09-01,,96.66666666666667,0.0,4.166666666666666,92.91666666666667,CAN,0
2009-09-01,5.416666666666667,91.25,13.333333333333334,1.6666666666666667,91.25,DEU,0
2009-10-01,7.083333333333333,77.91666666666667,15.0,2.083333333333333,80.41666666666667,DEU,0
2009-10-01,18.75,94.58333333333333,27.500000000000004,25.581395348837212,84.16666666666667,JPN,0
2009-10-01,10.833333333333334,93.75,15.0,5.833333333333333,88.33333333333333,FRA,0
2009-10-01,,96.25,0.0,10.416666666666668,90.41666666666667,CAN,0
2009-10-01,0.8333333333333334,95.41666666666667,5.416666666666667,3.361344537815126,98.75,GBR,0
2009-10-01,8.333333333333332,90.83333333333333,25.833333333333336,20.833333333333336,87.08333333333333,USA,0
2009-10-01,,92.08333333333333,2.083333333333333,4.583333333333333,36.25,AUS,0
2009-11-01,,80.83333333333333,1.25,12.5,10.0,AUS,0
2009-11-01,2.083333333333333,83.33333333333334,8.333333333333332,5.439330543933055,73.33333333333333,GBR,0
2009-11-01,9.166666666666666,65.0,18.333333333333332,3.75,50.0,DEU,0
2009-11-01,,89.58333333333334,0.8333333333333334,8.333333333333332,59.166666666666664,CAN,0
2009-11-01,16.25,88.33333333333333,25.0,40.909090909090914,64.58333333333334,JPN,0
2009-11-01,13.750000000000002,88.75,16.666666666666664,7.5,70.0,FRA,0
2009-11-01,81.25,87.08333333333333,25.416666666666664,2.5,84.58333333333333,USA,0
2009-12-01,100.0,80.41666666666667,25.0,0.0,64.58333333333334,USA,0
2009-12-01,6.666666666666667,59.166666666666664,24.166666666666668,53.333333333333336,17.5,JPN,0
2009-12-01,16.25,70.41666666666667,20.833333333333336,5.0,76.66666666666667,DEU,0
2009-12-01,,83.33333333333334,1.6666666666666667,20.833333333333336,31.25,AUS,0
2009-12-01,,77.5,1.25,20.0,37.916666666666664,CAN,0
2009-12-01,39.58333333333333,84.16666666666667,22.5,7.916666666666666,41.25,FRA,0
2009-12-01,13.333333333333334,80.83333333333333,10.416666666666668,5.833333333333333,74.58333333333333,GBR,0
2010-01-01,0.0,45.416666666666664,24.166666666666668,100.0,4.166666666666666,JPN,0
2010-01-01,19.583333333333332,43.75,22.5,7.5,17.083333333333332,DEU,0
2010-01-01,72.08333333333333,73.33333333333333,30.416666666666664,7.916666666666666,30.0,FRA,0
